Date,Portfolio,SPY
2020-06-22,1626671.119193386,168567.06241918373
2020-06-23,1627093.97955037,169342.8940872218
2020-06-24,1593121.8536361523,165022.92229928245
2020-06-25,1619968.671583661,166792.05360291473
2020-06-26,1561720.9696111684,162830.6100858112
2020-06-29,1600246.5564313834,165222.7577289286
2020-06-30,1619634.901858553,167338.66227812337
2020-07-01,1620531.165618295,168508.28729281717
2020-07-02,1630101.2923218221,169436.9342894082
2020-07-06,1661813.81979262,172052.42741271842
2020-07-07,1652362.0843399556,170277.41859644945
2020-07-08,1676178.970320023,171582.22640178623
2020-07-09,1664406.8549266513,170606.55930410197
2020-07-10,1673752.8127094924,172346.30304455102
2020-07-13,1651296.1721339007,170853.4148348414
2020-07-14,1686667.4908245588,173069.23709885922
2020-07-15,1692992.8503156032,174656.16551075532
2020-07-16,1682145.9287016187,174086.04678500007
2020-07-17,1683093.1041134065,174585.6353591155
2020-07-20,1714476.2639848476,175996.23839191202
2020-07-21,1711464.9040664604,176372.39920065773
2020-07-22,1721637.8740373778,177377.45386152525
2020-07-23,1686953.443716874,175261.54931233046
2020-07-24,1687770.5564285782,174133.06688609323
2020-07-27,1727581.5004868342,175402.60961561013
2020-07-28,1714997.1063040951,174291.75972728286
2020-07-29,1739391.949657086,176431.17432702423
2020-07-30,1751708.6301407164,175802.28047490245
2020-07-31,1781960.7716209386,177195.25096978902
2020-08-03,1813443.3577567,178423.6511108493
2020-08-04,1847167.8545559796,179111.3200893376
2020-08-05,1850680.3192884936,180228.0474903015
2020-08-06,1867365.4003086893,181432.9375808152
2020-08-07,1852923.6790205243,181562.24285882156
2020-08-10,1877891.503255526,182102.97402139351
2020-08-11,1855920.9376221562,180598.33078641057
2020-08-12,1893594.654694089,183119.78370753437
2020-08-13,1895117.2396568584,182790.64299988185
2020-08-14,1907780.617660364,182790.64299988185
2020-08-17,1927795.495186117,183372.51675091044
2020-08-18,1925062.180820434,183772.1876102028
2020-08-19,1924774.346476079,183002.23345480138
2020-08-20,1933059.0681373507,183572.35218055663
2020-08-21,1926209.5123909465,184224.75608322505
2020-08-24,1939179.1326994803,186093.80510168042
2020-08-25,1954633.9693610019,186746.20900434878
2020-08-26,1976296.7226337772,188615.2580228042
2020-08-27,1987207.4179770774,189026.68390736982
2020-08-28,2015185.5488774301,190249.20653579343
2020-08-31,2014431.7132366265,189561.53755730513
2020-09-01,2024992.8531448941,191348.3013988474
2020-09-02,2075453.6715253384,194110.73233807393
2020-09-03,1996999.8869818682,187433.87798283706
2020-09-04,1985024.2656053437,185899.84718467089
2020-09-08,1931180.2377144068,180821.6762666034
2020-09-09,1961994.543487087,184395.20394968792
2020-09-10,1935630.724421472,181191.95956271247
2020-09-11,1943003.6385278734,181285.9997648989
2020-09-14,1982237.6453280433,183672.2698953797
2020-09-15,1977381.932571485,184600.9168919707
2020-09-16,1963812.3446086077,183866.2278123892
2020-09-17,1970930.2191074297,182249.91183730986
2020-09-18,1954498.0253577633,180151.63982602506
2020-09-21,1950974.1707276704,178141.53050429
2020-09-22,1961054.7431464996,179957.68190901552
2020-09-23,1913699.824527598,175784.6479369925
2020-09-24,1925049.3693153458,176254.84894792468
2020-09-25,1954412.5323544622,179105.44257670097
2020-09-28,1989213.7922361663,182079.46397084693
2020-09-29,2003194.1459905433,181086.16433525272
2020-09-30,2021263.7045545161,182461.5022922293
2020-10-01,2046491.6791588077,183631.12730692307
2020-10-02,2043158.2640427137,181885.50605383737
2020-10-05,2073242.2281906067,185112.26049135943
2020-10-06,2057366.4219545757,182479.1348301393
2020-10-07,2098124.503623814,185658.86916656807
2020-10-08,2123904.1308332137,187304.57270483064
2020-10-09,2126671.466398476,188973.78629363983
2020-10-12,2184922.4761443962,192018.33783942563
2020-10-13,2188143.2429756424,190760.5501351821
2020-10-14,2168887.483723,189561.53755730504
2020-10-15,2166343.9540002327,189332.31456447562
2020-10-16,2170724.0955580752,189214.7643117426
2020-10-19,2137261.5162406825,186340.6606324197
2020-10-20,2155665.964696612,187087.10473727452
2020-10-21,2155185.2061677976,186728.5764664387
2020-10-22,2177893.9530032324,187757.14117785284
2020-10-23,2200900.165347956,188391.91254261124
2020-10-26,2143224.263356147,184912.4250617132
2020-10-27,2134245.423447614,184271.7761843181
2020-10-28,2039971.288358726,177976.96015046365
2020-10-29,2077251.9339846496,179781.35652991585
2020-10-30,2042345.08703874,177912.30751146044
2020-11-02,2069507.452087167,179904.78429528553
2020-11-03,2122630.408898217,183078.6411190777
2020-11-04,2173264.298752749,187169.3899141876
2020-11-05,2235592.6704619206,190825.20277418525
2020-11-06,2250954.4424149203,190778.182673092
2020-11-09,2216649.0365152173,193176.2078288461
2020-11-10,2178008.9678162336,192894.0872222868
2020-11-11,2231521.8715973804,194328.20030562993
2020-11-12,2225842.7397719026,192441.5187492646
2020-11-13,2269606.393814579,195104.03197366802
2020-11-16,2305523.7464739773,197543.1997178787
2020-11-17,2294222.497750395,196479.36993064467
2020-11-18,2278618.896227957,194110.7323380738
2020-11-19,2287762.442881749,194927.70659456844
2020-11-20,2285229.029791236,193593.5112260484
2020-11-23,2330888.3947006795,194757.25872810555
2020-11-24,2394002.248231461,197895.8504760778
2020-11-25,2379357.008034208,197590.21981897188
2020-11-27,2406526.060630025,198136.82849418055
2020-11-30,2419910.048878787,197261.07911131936
2020-12-01,2443923.0753207365,199418.12624897072
2020-12-02,2462407.8738431907,199841.30715880965
2020-12-03,2466451.5372531735,199782.53203244315
2020-12-04,2489937.256946041,201504.6432349822
2020-12-07,2480598.6786592826,201093.21735041655
2020-12-08,2499912.5079957014,201680.96861408176
2020-12-09,2485547.041942332,199870.6947219929
2020-12-10,2480314.265015521,199806.04208298973
2020-12-11,2474688.8977076253,199570.94157752366
2020-12-14,2454723.1517377356,198677.55965675248
2020-12-15,2510875.205481015,201363.58293170255
2020-12-16,2518636.0438595116,201680.96861408174
2020-12-17,2553417.0816411744,202809.45104031896
2020-12-18,2527178.8411750984,201998.35429646095
2020-12-21,2514458.1402259166,201275.42024215273
2020-12-22,2492898.2203773204,200934.52450922693
2020-12-23,2526598.2673221794,201116.72740096317
2020-12-24,2513679.7525697118,201898.4365816379
2020-12-28,2531949.2340368996,203632.30280945025
2020-12-29,2515978.9125377727,203244.38697543123
2020-12-30,2520170.8030336397,203538.26260726384
2020-12-31,2515145.5775974034,204572.70483131462
2021-01-04,2482234.107956966,201786.7638415415
2021-01-05,2515837.8761109365,203173.85682379143
2021-01-06,2561808.8176080096,204390.50193957842
2021-01-07,2585199.5446018046,207429.1759727276
2021-01-08,2615536.8634021794,208610.55601269464
2021-01-11,2658642.123636759,207199.9529798981
2021-01-12,2712146.0391353886,207246.97308099133
2021-01-13,2712136.0249529355,207805.3367814733
2021-01-14,2784956.4731972646,207076.52521452843
2021-01-15,2757487.3174273423,205566.00446690884
2021-01-19,2791598.6353746406,207182.3204419882
2021-01-20,2864875.1561646666,210044.6690960378
2021-01-21,2898442.0355355637,210238.6270130473
2021-01-22,2895959.2860085494,209492.1829081925
2021-01-25,2872164.037747738,210320.91218996048
2021-01-26,2898303.088966824,209991.77148230793
2021-01-27,2845887.52931356,204860.70295051063
2021-01-28,2852157.204647216,206623.9567415063
2021-01-29,2800642.2542677023,202486.18784530315
2021-02-01,2859769.7863562996,205854.00258610488
2021-02-02,2874865.0954895616,208769.24885388432
2021-02-03,2859268.366751331,208933.8192077106
2021-02-04,2913597.1990936766,211308.334312918
2021-02-05,2926234.414713779,212137.06359468598
2021-02-08,2952960.618662473,213671.0943928522
2021-02-09,2966222.946900045,213530.03408957255
2021-02-10,2953598.3142392808,213435.99388738608
2021-02-11,2942636.5717036147,213776.8896203119
2021-02-12,2966215.5794000556,214834.8418949093
2021-02-16,3027576.4479987044,214646.76149053642
2021-02-17,3018203.837164035,214699.6591042663
2021-02-18,3007071.954724145,213782.76713294856
2021-02-19,3000572.3959871777,213406.6063242028
2021-02-22,2996928.500827848,211766.78029857686
2021-02-23,2985887.768133345,212025.39085458952
2021-02-24,3036358.4028212363,214358.7633713404
2021-02-25,2956993.068051606,209192.4297637232
2021-02-26,2928304.5615959046,208116.8449512158
2021-03-01,2985028.2069252827,213159.75079346338
2021-03-02,2987430.5625810777,211496.4147172908
2021-03-03,2922940.8823261713,208698.7187022444
2021-03-04,2880958.2456992706,206112.61314211745
2021-03-05,2944862.227827726,209903.6087927581
2021-03-08,2964046.7488022065,208857.41154343408
2021-03-09,2950715.019802566,211843.18796285332
2021-03-10,2982466.9429148533,213159.7507934634
2021-03-11,3009445.1632469273,215322.6754437514
2021-03-12,3046303.4885702594,215610.6735629473
2021-03-15,3060205.069905681,216897.84883037416
2021-03-16,3042990.568705249,216621.6057364515
2021-03-17,3048636.1969562634,217362.1723286697
2021-03-18,3022041.8771284185,214200.0705301508
2021-03-19,3046787.6210158556,213806.2771834951
2021-03-22,3074143.5166815985,215510.75584812422
2021-03-23,3010245.970451246,213818.03220876842
2021-03-24,3008054.6426826455,212730.69237098773
2021-03-25,3049846.890966792,213923.82743622817
2021-03-26,3099689.917798988,217373.92735394297
2021-03-29,3107070.6498253997,217262.25461384657
2021-03-30,3098598.470590664,216686.2583754547
2021-03-31,3077539.0799059146,217562.00775831589
2021-04-01,3090364.5461080293,219913.01281297675
2021-04-05,3162634.5703909383,223069.23709885895
2021-04-06,3160306.461447631,222939.93182085262
2021-04-07,3150944.977959657,223198.54237686534
2021-04-08,3142646.6061296095,224256.49465146268
2021-04-09,3147174.2436238076,225884.56565181533
2021-04-12,3146587.3418073966,225966.85082872843
2021-04-13,3125493.702580331,226636.8872693068
2021-04-14,3123515.5645005633,225866.93311390537
2021-04-15,3156641.634275685,228288.46832020607
2021-04-16,3172771.4809050076,229052.54496297083
2021-04-19,3166044.8785032206,227929.9400493703
2021-04-20,3153809.430361775,226260.72646056107
2021-04-21,3191325.1256477456,228400.1410603025
2021-04-22,3215170.9114607885,226313.62407429097
2021-04-23,3247370.675227931,228770.42435641156
2021-04-26,3271673.2120276997,229246.5028799804
2021-04-27,3296089.57942885,229199.48277888715
2021-04-28,3303001.236182051,229128.95262724732
2021-04-29,3344074.8326744623,230592.45327377372
2021-04-30,3326227.262376619,229076.0550135175
2021-05-03,3370020.037725772,229569.76607499624
2021-05-04,3365970.5794401783,228153.28552956312
2021-05-05,3391501.0928156553,228223.81568120295
2021-05-06,3409883.9705552435,230045.8445985651
2021-05-07,3433215.0018558973,231720.935700011
2021-05-10,3433215.050337708,229428.7057717167
2021-05-11,3407797.7707690634,227377.4538615251
2021-05-12,3335971.154892033,222546.138474197
2021-05-13,3387554.577687314,225220.40672387375
2021-05-14,3466724.4492706433,228682.2616668619
2021-05-17,3486066.940890173,228100.3879158333
2021-05-18,3467127.6135951374,226131.42118255483
2021-05-19,3461694.5990308844,225543.66991888962
2021-05-20,3503060.307450722,227965.20512519032
2021-05-21,3524527.1528589437,227783.0022334541
2021-05-24,3545449.3850878044,230104.61972493172
2021-05-25,3525465.8712114985,229593.276125543
2021-05-26,3546716.944335372,230045.8445985652
2021-05-27,3570384.683266389,230169.2723639349
2021-05-28,3581887.8169817496,230580.69824850053
2021-06-01,3570130.1688808566,230374.98530621768
2021-06-02,3596033.0022029583,230739.3910896901
2021-06-03,3612726.4812319768,229881.2742447389
2021-06-04,3619777.593895793,231985.42376866037
2021-06-07,3602146.262686097,231762.0782884676
2021-06-08,3564346.066436022,231809.09838956082
2021-06-09,3560192.3108346434,231462.32514399837
2021-06-10,3588575.5017404244,232537.90995650573
2021-06-11,3584772.8811336705,232925.8257905248
2021-06-14,3573544.5206365986,233443.04690255018
2021-06-15,3582383.7852921416,233019.8659927112
2021-06-16,3555656.470792507,231715.0581873744
2021-06-17,3566307.824462969,231638.65052309792
2021-06-18,3519883.7865095856,228511.813800399
2021-06-21,3566134.0963630727,231785.5883390142
2021-06-22,3586793.5490579014,233025.74350534787
2021-06-23,3574855.966571377,232743.6228987885
2021-06-24,3608448.699684185,234118.9608557651
2021-06-25,3606286.4846938397,234953.56765016972
2021-06-28,3641329.7127523567,235423.7686611019
2021-06-29,3641770.4815466553,235553.07393910826
2021-06-30,3645053.8819023683,235752.90936875445
2021-07-01,3664438.1947290422,237057.71717409117
2021-07-02,3700244.236784505,238867.99106618005
2021-07-06,3681158.9754089196,238433.05513106778
2021-07-07,3695891.906247586,239273.53943810906
2021-07-08,3670868.033288868,237322.2052427405
2021-07-09,3702816.9953428847,239861.29070177427
2021-07-12,3732270.684460763,240719.40754672547
2021-07-13,3718081.6452101963,239896.55577759419
2021-07-14,3720192.7404897963,240255.08404842997
2021-07-15,3683921.0935054487,239432.23227929868
2021-07-16,3669893.5961345118,237557.30574820665
2021-07-19,3635547.8030096837,234048.4307041253
2021-07-20,3684434.528309324,237404.49041965368
2021-07-21,3712830.0408713343,239326.4370518389
2021-07-22,3715652.392613052,239826.02562595435
2021-07-23,3754285.1656237864,242294.58093334828
2021-07-26,3756902.5560025037,242888.20970965014
2021-07-27,3769264.602489043,241783.2373339595
2021-07-28,3770532.4014498303,241683.3196191364
2021-07-29,3778834.0199803063,242682.49676736727
2021-07-30,3775560.5358123,241506.99424003685
2021-08-02,3776482.541037027,240995.6506406481
2021-08-03,3813738.0798994144,242958.73986128994
2021-08-04,3799935.4495418137,241765.60479604956
2021-08-05,3828392.395997367,243293.7580815791
2021-08-06,3823640.5459581567,243699.3064535081
2021-08-09,3827931.7598338192,243499.4710238619
2021-08-10,3826556.31096674,243799.2241683312
2021-08-11,3832144.033529941,244410.48548254298
2021-08-12,3854174.357778444,245139.29704948785
2021-08-13,3873046.348987679,245585.98800987337
2021-08-16,3880566.1473586047,246161.98424826527
2021-08-17,3845975.768142486,244551.5457858226
2021-08-18,3800673.094176735,241871.4000235092
2021-08-19,3851849.168004661,242247.56083225497
2021-08-20,3904747.4685174557,244175.3849770768
2021-08-23,3948736.375929721,246326.55460209155
2021-08-24,3935658.117618869,246714.4704361105
2021-08-25,3945897.184138004,247231.6915481359
2021-08-26,3924394.7833493236,245774.06841424617
2021-08-27,3960256.530885574,247972.258140354
2021-08-30,3979962.9223069614,249059.5979781347
2021-08-31,3971658.9791297163,248695.1921946623
2021-09-01,3995183.3741125353,248824.49747266868
2021-09-02,3993633.02527423,249588.57411543344
2021-09-03,4008393.6394873676,249529.79898906694
2021-09-07,4009394.44303331,248636.4170682958
2021-09-08,4004732.5700896885,248336.66392382656
2021-09-09,3994963.6428514263,247272.83413659254
2021-09-10,3966087.78124714,245321.499941224
2021-09-13,3967479.3132228972,245950.39379334578
2021-09-14,3970851.4359968426,244622.0759374624
2021-09-15,4000728.3800465465,246667.45033501735
2021-09-16,3993201.439668859,246273.65698836165
2021-09-17,3958345.753555228,243869.7543199709
2021-09-20,3905254.791657334,239808.39308804428
2021-09-21,3914536.145983668,239579.17009521482
2021-09-22,3944461.975473388,241918.4201246024
2021-09-23,3997648.471182588,244857.17644292847
2021-09-24,3996002.936898796,245256.8473022208
2021-09-27,3978872.978951062,244557.42329845918
2021-09-28,3937942.0632515927,239632.0677089447
2021-09-29,3959257.0426179697,240031.73856823702
2021-09-30,3905629.6324871224,237098.85976254762
2021-10-01,3955546.708865457,239914.188315504
2021-10-04,3919543.1488140826,236822.61666862495
2021-10-05,3950669.87112292,239285.2944633822
2021-10-06,3973869.4536805996,240278.5940989764
2021-10-07,4008907.3654076345,242359.23357235128
2021-10-08,4031665.0546484627,241918.4201246024
2021-10-11,4033087.2149350904,240166.92135888003
2021-10-12,4030506.5938203163,239573.2925825782
2021-10-13,4059348.7503805524,240437.2869401661
2021-10-14,4106065.7701423834,244481.01563418275
2021-10-15,4123144.8367352453,246344.18714000148
2021-10-18,4161344.0849761073,247072.99870694638
2021-10-19,4183151.4592001764,248977.31280122168
2021-10-20,4177386.6694011358,249952.97989890593
2021-10-21,4159975.6351580047,250605.38380157432
2021-10-22,4216424.407390733,250346.77324556164
2021-10-25,4213970.9855327755,251692.72363935495
2021-10-26,4210634.22041321,251916.06911954773
2021-10-27,4231156.78820994,250799.34171858378
2021-10-28,4233377.613482966,253220.87692488448
2021-10-29,4258425.109740681,253732.22052427323
2021-11-01,4296304.359154016,254173.03397202215
2021-11-02,4328217.769475008,255201.5986834363
2021-11-03,4393560.719981141,256759.13953214913
2021-11-04,4507332.300654756,257964.0296226628
2021-11-05,4507610.748084385,258863.28905607061
2021-11-08,4495129.081423971,259080.75702362673
2021-11-09,4509626.541592783,258228.51769131215
2021-11-10,4486324.882352815,256147.8782179373
2021-11-11,4495972.211129676,256230.16339485042
2021-11-12,4518769.376679464,258163.86505230895
2021-11-15,4530492.554011846,258252.02774185868
2021-11-16,4543737.07326118,259274.71494063616
2021-11-17,4507081.896792729,258645.8210885144
2021-11-18,4586428.162905138,259527.44798401222
2021-11-19,4604833.160454215,259063.12448571666
2021-11-22,4562658.510329077,258334.31291877182
2021-11-23,4571842.109251496,258675.20865169764
2021-11-24,4596972.358211273,259362.87763018592
2021-11-26,4505098.101320569,253579.40519572023
2021-11-29,4586327.371015361,256688.60938050918
2021-11-30,4469148.831664207,251698.6011519915
2021-12-01,4380201.132309728,248900.90513694508
2021-12-02,4444083.08098795,252715.41083813235
2021-12-03,4433681.789575271,250511.34359938776
2021-12-06,4494806.084697916,253479.48748089708
2021-12-07,4542289.488822535,258722.22875279078
2021-12-08,4544205.275518422,259409.89773127905
2021-12-09,4515677.199550154,257658.3989655567
2021-12-10,4684233.4307008665,260085.81168449405
2021-12-13,4659194.767383955,257781.82673092643
2021-12-14,4665371.907770138,256006.81791465747
2021-12-15,4732741.213495114,260003.52650758094
2021-12-16,4759679.69606786,257711.29657928663
2021-12-17,4660515.486356799,254966.49817797006
2021-12-20,4633710.890432264,252256.9648524734
2021-12-21,4682020.784742985,256735.62948160234
2021-12-22,4736501.33445539,259304.10250381933
2021-12-23,4773962.179674611,260920.41847889865
2021-12-27,4845139.74072801,264611.4964147162
2021-12-28,4849467.484296441,264394.02844716003
2021-12-29,4825510.530089325,264734.9241800859
2021-12-30,4816751.132001491,264000.2351005044
2021-12-31,4829735.090727334,263336.0761725627
2022-01-03,4892577.354859239,264858.3519454556
2022-01-04,5058005.168323032,264770.1892559058
2022-01-05,5002764.011355939,259686.14082520167
2022-01-06,5056038.923308518,259445.16280709897
2022-01-07,5072717.973287381,258416.59809568484
2022-01-10,5084376.951992279,258093.33490066897
2022-01-11,5124979.627854099,260444.33995532984
2022-01-12,5118058.37138687,261149.64147172807
2022-01-13,5110828.774948988,257552.60373809695
2022-01-14,5089971.6220180495,257658.3989655567
2022-01-18,4976579.164347855,253097.44915951465
2022-01-19,4926851.889774414,250464.32349829449
2022-01-20,4887245.075178649,247696.01504643136
2022-01-21,4783857.173219977,242835.31209592003
2022-01-24,4774076.862269145,243863.87680733413
2022-01-25,4785033.2296835035,240883.97790055146
2022-01-26,4770896.972468346,240284.47161161294
2022-01-27,4769084.405183527,239097.21405900922
2022-01-28,4848080.735855323,245033.50182202784
2022-01-31,4973156.379016971,249447.51381215363
2022-02-01,4973685.149998564,251134.35993887277
2022-02-02,5021865.843696965,253573.52768308346
2022-02-03,4916577.496877769,247613.7298695182
2022-02-04,4939562.901663514,248777.47737157528
2022-02-07,4992445.8248265525,247978.1356529906
2022-02-08,5092592.985168697,250017.63253790888
2022-02-09,5150871.986814421,253679.32291054312
2022-02-10,5138979.201814137,249118.3731045011
2022-02-11,5034868.241936563,244204.77254025993
2022-02-14,4999973.815832846,243411.3083343119
2022-02-15,5112595.236404715,247337.48677559552
2022-02-16,5106755.593130042,247613.7298695182
2022-02-17,5006862.381602098,242323.96849653125
2022-02-18,4958312.125797742,240754.67262254513
2022-02-22,4890036.942973042,238168.5670624182
2022-02-23,4775519.675699587,233942.6354766653
2022-02-24,4797066.367201838,237463.26554601992
2022-02-25,4950560.066526995,242706.00681791364
2022-02-28,4895163.218518031,242082.99047842852
2022-03-01,4789715.347291872,238397.79005524763
2022-03-02,4888540.507831127,242782.41448219013
2022-03-03,4896704.126569611,241571.6468790398
2022-03-04,4842953.512949303,239608.557658398
2022-03-07,4714550.067819941,232549.66498177877
2022-03-08,4656447.872127513,230786.41119078314
2022-03-09,4762063.343031657,236969.5544845412
2022-03-10,4713110.507787482,235899.8471846705
2022-03-11,4638614.994312587,232902.31573997787
2022-03-14,4617466.103012532,231197.83707534877
2022-03-15,4783456.288158354,236281.8855060529
2022-03-16,5051187.9353037495,241524.6267779466
2022-03-17,5101688.861519016,244545.6682731858
2022-03-18,5132481.301497478,247219.9365228625
2022-03-21,5118498.490786942,247149.40637122263
2022-03-22,5189939.429166648,250041.1425884555
2022-03-23,5095210.455715985,246820.2656635701
2022-03-24,5162331.631101875,250540.7311625709
2022-03-25,5213085.185039438,251763.25379099458
2022-03-28,5246095.843771503,253555.89514517342
2022-03-29,5249196.019174144,256694.48689314566
2022-03-30,5188776.739435704,255107.55848124958
2022-03-31,5065417.502487258,251181.38003996594
2022-04-01,5093992.627395587,251892.55906900082
2022-04-04,5096712.735661801,254049.60620665213
2022-04-05,5078096.1409958955,250840.48430704002
2022-04-06,5133813.077631739,248336.6639238262
2022-04-07,5181695.523092437,249582.69660279644
2022-04-08,5197196.160766729,248918.53767485474
2022-04-11,5145820.479824289,244663.21852591858
2022-04-12,5139046.937632723,243758.0815798742
2022-04-13,5205512.35155115,246549.90008228394
2022-04-14,5182755.530396154,243475.96097331485
2022-04-18,5132243.155886729,243575.87868813798
2022-04-19,5255147.763289995,247507.93464205824
2022-04-20,5327891.526120734,247325.73175032204
2022-04-21,5370977.224470203,243628.77630186785
2022-04-22,5219430.571188875,236946.04443399436
2022-04-25,5350900.220313147,238315.50487833435
2022-04-26,5186301.869629167,231415.3050429047
2022-04-27,5279442.558179754,232067.70894557307
2022-04-28,5427076.990149077,237927.58904431525
2022-04-29,5205174.602309598,229134.83013988362
2022-05-02,5342025.579998611,230516.04560949682
2022-05-03,5351213.603027438,231573.99788409422
2022-05-04,5548417.4898238415,238621.13553544015
2022-05-05,5289826.894111433,230139.8848007511
2022-05-06,5216981.314378492,228770.42435641118
2022-05-09,4853929.070874247,221441.16609850593
2022-05-10,4851034.869830418,221952.50969789465
2022-05-11,4765313.39446877,218431.87962854002
2022-05-12,4736772.195568945,218202.65663571056
2022-05-13,4807152.694753353,223416.01034442103
2022-05-16,4814043.85547345,222510.8733983766
2022-05-17,4786522.135068949,227089.45574232863
2022-05-18,4506079.749902803,217932.29105442463
2022-05-19,4454685.511175194,216598.09568590455
2022-05-20,4378338.2792099,216692.13588809103
2022-05-23,4456308.460159852,220747.619607381
2022-05-24,4266253.1976864515,219060.77348066182
2022-05-25,4339921.173398479,221000.35265075704
2022-05-26,4568060.870491762,225414.3646408828
2022-05-27,4642663.6256481055,230950.9815446091
2022-05-31,4607076.821710394,229652.051251909
2022-06-01,4600255.633531203,227794.7572587269
2022-06-02,4657761.240774794,232132.36158457614
2022-06-03,4585801.320151595,228323.7333960256
2022-06-06,4642536.184311669,229017.27988715054
2022-06-07,4669620.687179318,231215.46961325846
2022-06-08,4557053.057648218,228699.89420477138
2022-06-09,4444770.244996415,223263.19501586814
2022-06-10,4317210.192392953,216786.17609027747
2022-06-13,4109052.8117331467,208557.65839896447
2022-06-14,4080945.6001413646,207928.7645468427
2022-06-15,4146321.8473623698,210891.03091571535
2022-06-16,4006284.7997859106,203914.42341600926
2022-06-17,4059890.0471849814,204349.3593511215
2022-06-21,4172243.6951242415,209498.06042082878
2022-06-22,4170846.756602349,209116.0220994464
2022-06-23,4234404.124173853,211167.27400963797
2022-06-24,4307300.444782778,217879.39344069475
2022-06-27,4301138.805233335,217044.78664629016
2022-06-28,4245125.388112191,212613.14211825447
2022-06-29,4265805.05662362,212436.81673915492
2022-06-30,4263769.757178882,210714.70553661583
2022-07-01,4303830.99540628,212942.28282590696
2022-07-05,4372686.231091154,213341.95368519932
2022-07-06,4356046.117624557,214064.88773950748
2022-07-07,4458874.941307661,217268.13212648293
2022-07-08,4426440.463802616,217091.80674738335
2022-07-11,4318898.758658668,214611.49641471615
2022-07-12,4404110.360723011,212713.05983307754
2022-07-13,4398286.331830682,211596.3324321136
2022-07-14,4396587.828333159,211084.98883272486
2022-07-15,4495348.455607362,215116.96250146822
2022-07-18,4457332.909023488,213336.07617256264
2022-07-19,4608093.946343031,219101.91606911836
2022-07-20,4672922.278388607,220500.76407664162
2022-07-21,4712675.264243152,222745.97390384274
2022-07-22,4670429.637272219,220677.08945574114
2022-07-25,4674062.601740031,220947.45503702716
2022-07-26,4572702.247922479,218331.961913717
2022-07-27,4747846.903880689,224003.7616080863
2022-07-28,4805696.5892997105,226813.212648406
2022-07-29,4894902.066114278,230116.3747502045
2022-08-01,4889050.532458135,229434.58328435288
2022-08-02,4858220.008395592,227924.06253673328
2022-08-03,4977061.710772973,231491.7127071811
2022-08-04,5011709.863791758,231333.0198659915
2022-08-05,5008922.057639853,230945.10403197247
2022-08-08,5009177.708674236,230674.73845068648
2022-08-09,4988217.913344747,229757.84647936877
2022-08-10,5128257.170581786,234583.2843540602
2022-08-11,5114526.257383328,234583.2843540602
2022-08-12,5176836.279650852,238556.48289643705
2022-08-15,5198355.015008414,239538.02750675796
2022-08-16,5218639.139483828,240008.22851769015
2022-08-17,5181317.965948263,238303.749853061
2022-08-18,5220407.005877854,238997.29634418595
2022-08-19,5181363.45656115,235788.17444457387
2022-08-22,5092454.513983393,230874.57388033267
2022-08-23,5059159.067376069,230316.21017985072
2022-08-24,5047989.12734693,231056.7767720689
2022-08-25,5075307.887825982,234318.79628541085
2022-08-26,4916545.459074605,226384.15422593043
2022-08-29,4912286.09131265,224891.2660162208
2022-08-30,4886852.286662851,222422.7107088269
2022-08-31,4872268.525581109,220729.9870694711
2022-09-01,4919215.2557679275,221423.53356059603
2022-09-02,4888264.4923136495,219084.2835312085
2022-09-06,4860501.636945029,218261.4317620772
2022-09-07,5007174.185424808,222181.73269072414
2022-09-08,5124933.440708442,223633.47831197723
2022-09-09,5157149.836149322,227107.08828023862
2022-09-12,5156423.981225061,229546.25602444928
2022-09-13,4980020.273469363,219566.23956741393
2022-09-14,4990135.891756126,220406.72387445514
2022-09-15,4961764.079848172,217902.90349124136
2022-09-16,4948599.464853391,216245.4449277055
2022-09-19,4971989.770187227,217920.53602915132
2022-09-20,4948236.087518364,215416.71564593748
2022-09-21,4860748.5225164285,211660.98507111677
2022-09-22,4817427.264152185,209885.97625484786
2022-09-23,4687165.876948759,206365.34618549325
2022-09-26,4679673.626696213,204325.84930057495
2022-09-27,4677345.529245732,203802.7506759129
