rebalance_date,data_date,ticker,score,rank
2018-06-01,2018-06-01,V,0.594866,5
2018-06-01,2018-06-01,BN,0.584612,6
2018-06-01,2018-06-01,NVDA,0.583687,7
2018-06-01,2018-06-01,AVGO,0.580065,8
2018-06-01,2018-06-01,HON,0.578395,9
2018-06-01,2018-06-01,CRM,0.578012,10
2018-06-01,2018-06-01,APO,0.576251,11
2018-06-01,2018-06-01,JNJ,0.571075,12
2018-06-01,2018-06-01,FDX,0.566699,13
2018-06-01,2018-06-01,UAL,0.563654,14
2018-06-01,2018-06-01,SCHW,0.562421,15
2018-06-08,2018-06-08,KDP,0.6799,1
2018-06-08,2018-06-08,MELI,0.620833,2
2018-06-08,2018-06-08,AMGN,0.602654,3
2018-06-08,2018-06-08,COST,0.590995,4
2018-06-08,2018-06-08,V,0.589175,5
2018-06-08,2018-06-08,PEP,0.588573,6
2018-06-08,2018-06-08,NVDA,0.583811,7
2018-06-08,2018-06-08,CRM,0.583346,8
2018-06-08,2018-06-08,MSFT,0.583101,9
2018-06-08,2018-06-08,CVS,0.580228,10
2018-06-08,2018-06-08,UAL,0.576716,11
2018-06-08,2018-06-08,JNJ,0.576144,12
2018-06-08,2018-06-08,PG,0.576003,13
2018-06-08,2018-06-08,FDX,0.572063,14
2018-06-08,2018-06-08,BN,0.565981,15
2018-06-15,2018-06-15,KDP,0.587144,1
2018-06-15,2018-06-15,COST,0.583839,2
2018-06-15,2018-06-15,FDX,0.57793,3
2018-06-15,2018-06-15,APO,0.577151,4
2018-06-15,2018-06-15,NVDA,0.571915,5
